,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,fromCurrency,toCurrency,lastMarket,coinMarketCapLink,algorithm,tradeable,Ticker,trailingPE
0,1,2,170.99,171.24,170.79,173.925,170.99,171.24,170.79,173.925,2.8,0.0161,2023-11-30 01:00:00,0.48669997,1.71,0.721,25.786352,1645370,1645370,1524185,1470550,1470550,173.02,173.8,800,1000,70002294784,148.31,173.93,3.4750938,163.0186,162.0215,2.75,0.016082812,USD,,,,,,False,WM,30.761063
0,1,2,280.61,279.75,278.01,288.98,280.61,279.75,278.01,288.98,,,1996-11-26 01:00:00,0.0,,0.898,23.951078,466362,466362,530271,469840,469840,270.0,410.0,800,800,17078834176,231.9,352.71,5.7015886,261.4706,278.6412,0.0,0.0,USD,,,,,,False,WAT,26.306923
0,1,2,83.62,83.64,83.24,84.98,83.62,83.64,83.24,84.98,3.12,0.0367,2023-11-13 01:00:00,0.7101,2.91,0.437,17.3055,1931037,1931037,1862196,1902970,1902970,84.64,84.66,1000,1300,26802513920,75.47,100.08,2.9026213,81.7758,88.15945,3.068,0.036689788,USD,,,,,,False,WEC,19.668982
0,1,2,89.1,89.09,88.51,90.41,89.1,89.09,88.51,90.41,2.44,0.0273,2023-11-13 01:00:00,4.6038,3.87,1.072,73.327866,2834851,2834851,3086076,2752450,2752450,89.52,90.8,1200,800,49513336832,62.62,90.63,7.8316574,85.0288,79.7645,2.44,0.027384961,USD,,,,,,False,WELL,168.79247
0,1,2,350.76,350.31,348.96,355.17,350.76,350.31,348.96,355.17,0.8,0.0023,2023-11-07 01:00:00,0.1024,0.29,1.077,40.021618,267327,267327,374698,391130,391130,310.0,425.0,1100,1800,26028834816,224.15,415.73,8.894185,357.3428,360.96906,0.76,0.0021667236,USD,,,,,,False,WST,47.411053
0,1,2,48.31,47.85,47.6212,48.855,48.31,47.85,47.6212,48.855,,,2020-04-02 02:00:00,0.0,3.23,1.583,11.918719,11439118,11439118,5062876,5874260,5874260,47.7,49.0,800,1400,15690119168,29.73,48.86,1.3845853,44.67,40.14055,0.0,0.0,USD,,,,,,False,WDC,
0,1,2,41.17,41.24,41.17,42.455,41.17,41.24,41.17,42.455,1.21,0.029000001,2023-11-10 01:00:00,0.32959998,3.43,1.107,12.761468,2731074,2731074,3272738,3562490,3562490,41.05,43.06,1000,1000,10702450688,26.84,42.455,0.52695477,36.838,32.14145,1.1,0.026718486,USD,,,,,,False,WRK,
0,1,2,31.35,31.51,31.24,31.95,31.35,31.51,31.24,31.95,0.76,0.0239,2023-11-30 01:00:00,0.8621,3.33,1.505,26.672268,4068336,4068336,3677834,3897550,3897550,31.33,32.65,1200,1200,23170232320,27.65,36.0,3.0001597,30.3918,31.05245,0.75,0.023923445,USD,,,,,,False,WY,36.482758
0,1,2,108.9,109.17,108.8438,114.375,108.9,109.17,108.8438,114.375,7.0,0.0616,2023-11-16 01:00:00,1.0391,3.64,1.578,7.176768,1227983,1227983,869841,1337900,1337900,113.23,113.99,900,800,6235688960,98.4,160.74,0.3232602,118.4372,133.48495,7.0,0.064279154,USD,,,,,,False,WHR,
0,1,2,36.79,36.74,36.68,37.45,36.79,36.74,36.68,37.45,1.79,0.048,2023-12-07 01:00:00,0.77519995,6.16,1.171,19.829786,6113740,6113740,6142833,6063360,6063360,37.27,37.45,2900,2900,45351116800,27.8,37.45,4.401312,34.9416,32.39185,1.768,0.048056535,USD,,,,,,False,WMB,16.350878
0,1,2,246.3,245.99,244.425,247.49,246.3,245.99,244.425,247.49,3.36,0.0137,2023-09-28 02:00:00,0.3534,1.37,0.75,15.176871,599314,599314,629623,605990,605990,245.17,246.41,800,1000,25341036544,195.29,258.93,2.727482,225.2494,224.61964,3.36,0.013641899,USD,,,,,,False,WTW,25.969313
0,1,2,786.19,785.85,785.05,804.585,786.19,785.85,785.05,804.585,7.44,0.0093,2023-11-10 01:00:00,0.1997,1.49,1.132,20.796585,275026,275026,267330,250670,250670,802.48,802.84,1200,900,39885049856,534.01,815.52,2.4494903,741.7196,710.70447,7.16,0.0091072135,USD,,,,,,False,GWW,22.421318
0,1,2,84.42,84.15,84.15,85.34,84.42,84.15,84.15,85.34,1.0,0.0117,2023-11-17 01:00:00,1.7857001,2.28,2.018,18.351294,2041857,2041857,2241784,2144840,2144840,84.71,85.18,900,1200,9617351680,79.33,117.86,1.6883287,89.3096,101.25105,0.5,0.0059227673,USD,,,,,,False,WYNN,304.10715
0,1,2,60.84,60.94,60.52,61.485,60.84,60.94,60.52,61.485,2.08,0.0339,2023-09-14 02:00:00,0.6479,2.74,0.443,17.159218,2796165,2796165,4296700,3872770,3872770,61.11,61.39,800,800,33898057728,53.73,72.99,2.2877815,59.0798,62.829,2.048,0.033662066,USD,,,,,,False,XEL,19.439873
0,1,2,105.13,104.83,104.29,106.29,105.13,104.83,104.29,106.29,1.32,0.0124,2023-11-20 01:00:00,0.5265,1.18,1.06,26.157635,1221567,1221567,1573626,1362120,1362120,105.87,107.93,800,800,25602482176,87.59,118.58,3.7918367,94.8234,101.9033,1.29,0.012270522,USD,,,,,,False,XYL,43.346935
0,1,2,125.55,125.59,124.515,127.5,125.55,125.59,124.515,127.5,2.42,0.019,2023-11-27 01:00:00,0.45340002,1.74,1.038,21.878006,1551936,1551936,1526873,1247060,1247060,126.86,131.21,800,800,35691618304,115.53,143.25,5.056186,123.3446,130.4372,0.605,0.004818797,USD,,,,,,False,YUM,24.207224
0,1,2,236.98,235.4,232.775,241.895,236.98,235.4,232.775,241.895,,,,0.0,,1.728,21.49911,406269,406269,480214,401540,401540,236.52,267.66,800,800,12388962304,194.59,351.74,2.4397326,217.6778,266.3937,0.0,0.0,USD,,,,,,False,ZBRA,26.951956
0,1,2,116.31,117.31,115.9,118.16,116.31,117.31,115.9,118.16,0.96,0.0081,2023-09-28 02:00:00,0.4248,0.74,1.019,14.857682,1461971,1461971,1751682,1582420,1582420,114.52,119.98,800,900,24653488128,102.0,149.25,3.38684,109.0602,125.3338,0.96,0.008253804,USD,,,,,,False,ZBH,51.969166
0,1,2,176.67,176.25,175.98,179.46,176.67,176.25,175.98,179.46,1.5,0.0084,2023-10-31 01:00:00,0.2953,0.61,0.823,29.657286,1366969,1366969,1841373,1530740,1530740,179.25,181.49,1000,900,82241093632,140.76,194.99,9.824525,171.1162,174.08275,1.45,0.008207393,USD,,,,,,False,ZTS,36.48269
